agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
6430,13:04:21,62221201,NU0100,ND0013,0,None,0
4949,13:04:27,624J2021,NU0253,ND0027,0,None,0
9336,13:04:44,522D1202,NU0091,ND0024,72,ND0025,72
8664,13:04:45,414J1022,NU0253,ND0015,72,ND0012,72
5781,13:04:47,812D2201,NF0177,ND0025,0,None,0
9479,13:04:52,I29A1312,NU0100,ND0025,72,ND0007,72
3638,13:04:54,712J1021,NU0253,ND0013,0,None,0
8652,13:05:09,C12B1012,NU0253,ND0012,72,ND0025,72
495,13:05:44,612I3321,NU0190,ND0013,0,None,0
2989,13:05:44,512C2201,NF0159,ND0027,0,None,0
1538,13:05:54,I2961021,ND0026,NU0190,0,None,0
9120,13:06:01,I19A1312,NF0177,ND0025,72,ND0024,72
6440,13:06:02,I29B1011,ND0013,NU0100,0,None,0
4978,13:06:06,I28I3321,ND0027,NU0253,0,None,0
8670,13:06:06,92861022,NU0253,ND0020,72,ND0007,72
1120,13:06:19,B22F1101,NU0190,ND0021,0,None,0
4977,13:06:35,I2861021,ND0027,NU0253,0,None,0
245,13:06:42,I28J2021,ND0006,NU0190,0,None,0
8649,13:06:54,31791012,NU0253,ND0007,72,ND0010,72
2459,13:06:56,42252321,NF0159,ND0019,0,None,0
1416,13:07:14,C19J1021,NU0190,ND0025,0,None,0
8660,13:07:17,72471212,NU0253,ND0011,72,ND0008,72
1530,13:07:20,32791011,NU0190,ND0026,0,None,0
377,13:07:23,51221201,NU0190,ND0011,0,None,0
1920,13:07:34,I28J1021,ND0005,NF0159,0,None,0
2741,13:07:54,I2851321,ND0024,NF0159,0,None,0
1234,13:07:58,I28A1311,ND0023,NU0190,0,None,0
2457,13:08:00,422F1101,NF0159,ND0019,0,None,0
2365,13:08:14,I28J6021,ND0018,NF0159,0,None,0
2820,13:08:24,913I5321,NF0159,ND0025,0,None,0
5384,13:08:46,I19B1011,NF0177,ND0017,0,None,0
7952,13:08:55,42741202,NF0159,ND0005,72,ND0021,72
7377,13:08:58,A1371212,NU0190,ND0014,72,ND0003,72
4768,13:09:17,I2966021,ND0025,NU0253,0,None,0
3797,13:09:31,I2951321,ND0016,NU0253,0,None,0
3885,13:10:05,I2963021,ND0017,NU0253,0,None,0
3474,13:10:26,I29J1021,ND0010,NU0253,0,None,0
7363,13:10:30,61281212,NU0190,ND0001,72,ND0004,72
7374,13:10:39,812J1022,NU0190,ND0025,72,ND0026,72
7375,13:10:45,I1861022,NU0190,ND0027,72,ND0025,72
310,13:11:25,811J1021,NU0190,ND0009,0,None,0
197,13:11:26,I2951321,ND0005,NU0190,0,None,0
7381,13:11:26,C21A1312,NU0190,ND0027,72,ND0001,72
2608,13:11:40,I29A1311,ND0021,NF0159,0,None,0
4052,13:11:41,623J1021,NU0253,ND0019,0,None,0
9119,13:11:42,81166022,NF0177,ND0004,72,ND0022,72
5467,13:11:58,822D1201,NF0177,ND0019,0,None,0
7954,13:12:01,H29J4022,NF0159,ND0005,72,ND0013,72
6375,13:12:06,611A1311,NU0100,ND0011,0,None,0
4053,13:12:18,624B1011,NU0253,ND0019,0,None,0
5877,13:12:19,I2AB1011,ND0027,NF0177,0,None,0
8671,13:12:28,721B1012,NU0253,ND0010,72,ND0017,72
9477,13:12:39,712A1312,NU0100,ND0007,72,ND0003,72
2691,13:13:05,I29I3321,ND0023,NF0159,0,None,0
9339,13:13:10,G19A1312,NU0091,ND0025,72,ND0004,72
1698,13:13:11,I2956321,ND0027,NU0190,0,None,0
93,13:13:18,I28I4321,ND0002,NU0190,0,None,0
2139,13:13:34,512J1021,NF0159,ND0013,0,None,0
3505,13:13:38,71281211,NU0253,ND0011,0,None,0
7946,13:13:47,A12D1202,NF0159,ND0013,72,ND0024,72
8645,13:13:48,512D1202,NU0253,ND0004,72,ND0004,72
7371,13:13:49,822J8022,NU0190,ND0008,72,ND0014,72
1418,13:14:06,612F1101,NU0190,ND0025,0,None,0
5057,13:14:31,I2856321,ND0001,NF0177,0,None,0
928,13:15:21,829I3321,NU0190,ND0019,0,None,0
3781,13:15:37,72221201,NU0253,ND0016,0,None,0
1854,13:16:07,I29I3321,ND0002,NF0159,0,None,0
1290,13:16:12,512J2021,NU0190,ND0024,0,None,0
1699,13:16:14,I2AI7321,ND0027,NU0190,0,None,0
7383,13:16:17,C12D1202,NU0190,ND0027,72,ND0022,72
6496,13:16:21,I2962021,ND0016,NU0100,0,None,0
927,13:16:23,612D1201,NU0190,ND0019,0,None,0
40,13:16:38,I2A51321,ND0001,NU0190,0,None,0
731,13:16:46,42791011,NU0190,ND0017,0,None,0
8646,13:16:51,812D1202,NU0253,ND0027,72,ND0003,72
7369,13:16:55,G12D1202,NU0190,ND0009,72,ND0005,72
9125,13:17:12,D24B1012,NF0177,ND0005,72,ND0017,72
8661,13:17:22,41262022,NU0253,ND0003,72,ND0011,72
4214,13:17:24,I2867021,ND0020,NU0253,0,None,0
5568,13:17:29,H1121201,NF0177,ND0021,0,None,0
2303,13:17:31,922D1201,NF0159,ND0017,0,None,0
1071,13:17:39,A12D1201,NU0190,ND0020,0,None,0
4391,13:17:53,I28B1011,ND0022,NU0253,0,None,0
2568,13:17:55,I2951321,ND0020,NF0159,0,None,0
4371,13:18:07,712J1021,NU0253,ND0022,0,None,0
4769,13:18:37,I2957321,ND0025,NU0253,0,None,0
8655,13:18:45,G19B1012,NU0253,ND0016,72,ND0014,72
1129,13:19:03,I2962021,ND0021,NU0190,0,None,0
5091,13:19:07,I28B1011,ND0002,NF0177,0,None,0
3017,13:19:10,I2961021,ND0027,NF0159,0,None,0
583,13:19:16,I28J2021,ND0015,NU0190,0,None,0
2356,13:19:25,B12A1311,NF0159,ND0018,0,None,0
7942,13:19:29,51281212,NF0159,ND0025,72,ND0021,72
5711,13:19:33,423G1101,NF0177,ND0024,0,None,0
8644,13:19:35,G1221202,NU0253,ND0018,72,ND0004,72
7943,13:19:48,D1371212,NF0159,ND0026,72,ND0007,72
5301,13:20:06,I2962021,ND0013,NF0177,0,None,0
5667,13:20:10,G28A1311,NF0177,ND0023,0,None,0
3869,13:20:25,I29B1011,NU0253,ND0017,0,None,0
3651,13:20:27,I2A51321,ND0013,NU0253,0,None,0
3117,13:20:32,I29A1311,ND0001,NU0253,0,None,0
4568,13:20:34,D13J4021,NU0253,ND0024,0,None,0
1449,13:20:49,I2861021,ND0025,NU0190,0,None,0
7380,13:20:52,I29A1312,NU0190,ND0016,72,ND0021,72
2559,13:20:53,912F1101,NF0159,ND0020,0,None,0
7951,13:20:57,91261022,NF0159,ND0003,72,ND0015,72
5483,13:20:59,I2961021,ND0019,NF0177,0,None,0
7958,13:20:59,422D1202,NF0159,ND0002,72,ND0004,72
8665,13:21:26,G26J8022,NU0253,ND0020,72,ND0014,72
2846,13:21:50,I2867021,ND0025,NF0159,0,None,0
809,13:22:08,A22J1021,NU0190,ND0018,0,None,0
4491,13:22:19,I2866021,ND0023,NU0253,0,None,0
7368,13:22:25,D23B1012,NU0190,ND0026,72,ND0027,72
7364,13:22:54,41262022,NU0190,ND0011,72,ND0002,72
8659,13:22:59,612J4022,NU0253,ND0016,72,ND0005,72
6029,13:23:02,I29J6021,ND0008,NU0091,0,None,0
7948,13:23:09,712J4022,NF0159,ND0013,72,ND0008,72
749,13:23:57,I28J1021,ND0017,NU0190,0,None,0
2821,13:24:03,C26J1021,NF0159,ND0025,0,None,0
6560,13:24:10,I2962021,ND0019,NU0100,0,None,0
7387,13:24:13,D2961022,NU0190,ND0021,72,ND0017,72
5867,13:24:23,912J2021,NF0177,ND0027,0,None,0
1182,13:24:29,I28B1011,ND0022,NU0190,0,None,0
9122,13:24:36,612D1202,NF0177,ND0020,72,ND0024,72
4474,13:24:54,D1654321,NU0253,ND0023,0,None,0
3796,13:25:11,I29B1011,ND0016,NU0253,0,None,0
7953,13:25:37,81581212,NF0159,ND0025,72,ND0002,72
2845,13:25:39,I2AJ6021,ND0025,NF0159,0,None,0
6085,13:25:55,I2961021,ND0009,NU0091,0,None,0
8666,13:26:04,612A1312,NU0253,ND0014,72,ND0013,72
7960,13:26:16,91581212,NF0159,ND0003,72,ND0017,72
4874,13:26:38,I29A1311,ND0026,NU0253,0,None,0
5539,13:27:06,I2861021,ND0020,NF0177,0,None,0
648,13:27:40,I28B1011,ND0016,NU0190,0,None,0
579,13:27:53,C23J2021,NU0190,ND0015,0,None,0
6023,13:28:24,813J2021,NU0091,ND0008,0,None,0
7362,13:28:26,D1571212,NU0190,ND0009,72,ND0008,72
9116,13:28:49,41222202,NF0177,ND0018,72,ND0025,72
1417,13:29:27,C29K1201,NU0190,ND0025,0,None,0
7941,13:29:35,A12D2202,NF0159,ND0012,72,ND0009,72
5987,13:29:36,I29J3021,ND0006,NU0091,0,None,0
649,13:29:38,I28J2021,ND0016,NU0190,0,None,0
9123,13:29:50,813I1322,NF0177,ND0012,72,ND0024,72
9533,13:30:07,412F2102,NF0179,ND0001,72,ND0009,72
1659,13:30:18,913D1201,NU0190,ND0027,0,None,0
968,13:30:21,I2A56321,ND0019,NU0190,0,None,0
4727,13:30:22,62221201,NU0253,ND0025,0,None,0
8656,13:30:34,422D1202,NU0253,ND0020,72,ND0027,72
965,13:30:44,I28A1311,ND0019,NU0190,0,None,0
4286,13:30:58,I28A1311,ND0021,NU0253,0,None,0
926,13:31:11,F1966021,NU0190,ND0019,0,None,0
3336,13:31:13,I2861021,ND0006,NU0253,0,None,0
6758,13:31:34,I2862021,ND0019,NF0077,0,None,0
2731,13:31:45,D12D2201,NF0159,ND0024,0,None,0
8651,13:31:45,912D1202,NU0253,ND0009,72,ND0013,72
7957,13:32:03,G29A1312,NF0159,ND0003,72,ND0014,72
5393,13:32:10,I28B1011,ND0017,NF0177,0,None,0
632,13:32:26,I1861021,NU0190,ND0016,0,None,0
5921,13:32:46,I28I1321,ND0001,NU0091,0,None,0
3272,13:33:05,522J1021,NU0253,ND0005,0,None,0
3434,13:33:11,I29I1321,ND0009,NU0253,0,None,0
1225,13:33:21,72267021,NU0190,ND0023,0,None,0
6379,13:33:39,I2856321,ND0011,NU0100,0,None,0
9121,13:33:49,G2861022,NF0177,ND0027,72,ND0010,72
966,13:34:25,I29B1011,ND0019,NU0190,0,None,0
7367,13:34:30,622J1022,NU0190,ND0021,72,ND0010,72
5051,13:34:33,92221201,NF0177,ND0001,0,None,0
181,13:34:41,512D1201,NU0190,ND0005,0,None,0
4586,13:34:59,I2A57321,ND0024,NU0253,0,None,0
7366,13:35:17,512F1102,NU0190,ND0017,72,ND0014,72
7378,13:35:18,G28A1312,NU0190,ND0001,72,ND0002,72
818,13:35:47,I2AI3321,ND0018,NU0190,0,None,0
1846,13:36:05,C22C1201,NF0159,ND0002,0,None,0
2602,13:36:22,F15C1201,NF0159,ND0021,0,None,0
1909,13:36:51,D2967021,NF0159,ND0005,0,None,0
5798,13:36:53,I2861021,ND0025,NF0177,0,None,0
4950,13:36:56,D24B1011,NU0253,ND0027,0,None,0
7956,13:37:05,82261022,NF0159,ND0021,72,ND0021,72
2094,13:37:26,I29B1011,ND0012,NF0159,0,None,0
1451,13:37:36,I2A67021,ND0025,NU0190,0,None,0
3952,13:37:42,I2967021,ND0018,NU0253,0,None,0
5482,13:37:50,I2967021,ND0019,NF0177,0,None,0
8673,13:37:51,A22A1312,NU0253,ND0001,72,ND0013,72
7955,13:37:56,612F1102,NF0159,ND0016,72,ND0011,72
7386,13:38:13,F15K8202,NU0190,ND0024,72,ND0017,72
9128,13:38:18,C19B1012,NF0177,ND0022,72,ND0014,72
1306,13:38:29,I2962021,ND0024,NU0190,0,None,0
428,13:38:41,C13J1021,NU0190,ND0012,0,None,0
750,13:38:46,I29I2321,ND0017,NU0190,0,None,0
4088,13:38:46,I29J7021,ND0019,NU0253,0,None,0
7944,13:38:51,G29I3322,NF0159,ND0012,72,ND0020,72
2085,13:39:03,629J2021,NF0159,ND0012,0,None,0
29,13:39:05,51221201,NU0190,ND0001,0,None,0
9335,13:39:07,42281212,NU0091,ND0007,72,ND0027,72
2243,13:39:10,I29I7321,ND0016,NF0159,0,None,0
1305,13:39:21,I2961021,ND0024,NU0190,0,None,0
2148,13:39:38,I28J1021,ND0013,NF0159,0,None,0
2910,13:39:53,I29J8021,ND0026,NF0159,0,None,0
3577,13:40:04,I2857321,ND0012,NU0253,0,None,0
3886,13:40:21,I2861021,ND0017,NU0253,0,None,0
3943,13:40:30,A23J5021,NU0253,ND0018,0,None,0
84,13:40:33,512D1201,NU0190,ND0002,0,None,0
4724,13:40:50,912D1201,NU0253,ND0025,0,None,0
8648,13:40:53,722D1202,NU0253,ND0007,72,ND0008,72
1657,13:41:05,C22D1201,NU0190,ND0027,0,None,0
3171,13:41:08,A12D1201,NU0253,ND0002,0,None,0
8662,13:41:12,71271212,NU0253,ND0004,72,ND0009,72
6074,13:41:20,B24B1011,NU0091,ND0009,0,None,0
6554,13:41:20,D2321201,NU0100,ND0019,0,None,0
5611,13:41:34,822D2201,NF0177,ND0022,0,None,0
7365,13:41:41,A1221202,NU0190,ND0010,72,ND0025,72
7373,13:41:41,922F1102,NU0190,ND0022,72,ND0012,72
4726,13:41:46,822F8101,NU0253,ND0025,0,None,0
7372,13:42:22,G29B1012,NU0190,ND0012,72,ND0015,72
5530,13:42:46,712J1021,NF0177,ND0020,0,None,0
3514,13:43:02,I2962021,ND0011,NU0253,0,None,0
9478,13:43:10,A1256322,NU0100,ND0004,72,ND0020,72
2050,13:43:11,722B1011,NF0159,ND0011,0,None,0
9619,13:43:14,D1371212,NF0077,ND0003,72,ND0015,72
929,13:43:29,712J1021,NU0190,ND0019,0,None,0
2990,13:43:55,812J4021,NF0159,ND0027,0,None,0
8668,13:43:59,D1962022,NU0253,ND0017,72,ND0004,72
7947,13:44:20,C29B1012,NF0159,ND0024,72,ND0027,72
3726,13:44:31,I2861021,ND0015,NU0253,0,None,0
8658,13:44:35,812D1202,NU0253,ND0015,72,ND0005,72
7376,13:44:42,C12A1312,NU0190,ND0021,72,ND0003,72
4086,13:44:46,I2853321,ND0019,NU0253,0,None,0
3380,13:44:57,I29J7021,ND0008,NU0253,0,None,0
4087,13:45:03,I28A1311,ND0019,NU0253,0,None,0
4215,13:45:10,I28I1321,ND0020,NU0253,0,None,0
5622,13:45:23,I2961021,ND0022,NF0177,0,None,0
3423,13:45:27,A1281211,NU0253,ND0009,0,None,0
1450,13:45:28,I2A56321,ND0025,NU0190,0,None,0
9340,13:45:46,A12D1202,NU0091,ND0020,72,ND0015,72
5915,13:45:54,512B1011,NU0091,ND0001,0,None,0
8653,13:46:03,G29B1012,NU0253,ND0026,72,ND0017,72
7385,13:46:10,G15J1022,NU0190,ND0020,72,ND0026,72
551,13:46:29,I28I4321,ND0014,NU0190,0,None,0
196,13:46:34,I29B1011,ND0005,NU0190,0,None,0
5347,13:46:37,A11B1011,NF0177,ND0016,0,None,0
7382,13:47:04,A2124202,NU0190,ND0024,72,ND0015,72
5295,13:47:26,822A1311,NF0177,ND0013,0,None,0
1172,13:47:27,42791011,NU0190,ND0022,0,None,0
9480,13:47:31,B23B1012,NU0100,ND0008,72,ND0025,72
1081,13:47:38,I2965021,ND0020,NU0190,0,None,0
9620,13:47:53,912F1102,NF0077,ND0021,72,ND0017,72
730,13:48:05,G1956321,NU0190,ND0017,0,None,0
4767,13:48:15,I2A51321,ND0025,NU0253,0,None,0
2008,13:48:16,I29B1011,ND0009,NF0159,0,None,0
2486,13:48:27,I2A62021,ND0019,NF0159,0,None,0
7950,13:48:39,B12D4202,NF0159,ND0012,72,ND0018,72
4766,13:48:51,I28I1321,ND0025,NU0253,0,None,0
7379,13:49:11,F28A1312,NU0190,ND0021,72,ND0014,72
4490,13:49:12,I29B1011,ND0023,NU0253,0,None,0
5264,13:49:19,I2961021,ND0012,NF0177,0,None,0
2485,13:49:43,I2951321,ND0019,NF0159,0,None,0
8650,13:49:44,61254322,NU0253,ND0013,72,ND0005,72
7949,13:50:00,A2381212,NF0159,ND0005,72,ND0016,72
7384,13:50:02,A15D1202,NU0190,ND0024,72,ND0024,72
7360,13:50:11,B1222202,NU0190,ND0027,72,ND0014,72
5782,13:50:19,I1A61021,NF0177,ND0025,0,None,0
3286,13:50:50,I29B1011,ND0005,NU0253,0,None,0
3181,13:51:01,I2961021,ND0002,NU0253,0,None,0
9337,13:51:03,D2961022,NU0091,ND0011,72,ND0027,72
7370,13:51:13,71254322,NU0190,ND0017,72,ND0003,72
8672,13:51:14,422D1202,NU0253,ND0013,72,ND0014,72
2652,13:51:15,I28A1311,ND0022,NF0159,0,None,0
5353,13:51:26,I2961021,ND0016,NF0177,0,None,0
1701,13:51:32,I29B1011,ND0027,NU0190,0,None,0
506,13:51:33,I2AI6321,ND0013,NU0190,0,None,0
438,13:51:43,I2961021,ND0012,NU0190,0,None,0
2685,13:51:47,D24A1311,NF0159,ND0023,0,None,0
967,13:52:15,I2857321,ND0019,NU0190,0,None,0
4585,13:52:17,I28B1011,ND0024,NU0253,0,None,0
8667,13:52:32,712J1022,NU0253,ND0001,72,ND0020,72
1658,13:52:53,G19B1011,NU0190,ND0027,0,None,0
9476,13:53:42,92371212,NU0100,ND0015,72,ND0020,72
4370,13:54:07,A2222201,NU0253,ND0022,0,None,0
4392,13:54:15,I2863021,ND0022,NU0253,0,None,0
5676,13:54:23,I28A1311,ND0023,NF0177,0,None,0
4725,13:54:39,822I6321,NU0253,ND0025,0,None,0
9622,13:54:40,B23D1202,NF0077,ND0002,72,ND0007,72
9621,13:54:46,422D1202,NF0077,ND0008,72,ND0003,72
2487,13:55:03,I2861021,ND0019,NF0159,0,None,0
1656,13:55:12,722J4021,NU0190,ND0027,0,None,0
8654,13:55:36,81271212,NU0253,ND0016,72,ND0011,72
8647,13:55:38,82422202,NU0253,ND0025,72,ND0009,72
2054,13:55:41,I29A1311,ND0011,NF0159,0,None,0
5195,13:55:57,822D1201,NF0177,ND0009,0,None,0
5799,13:56:22,I2961021,ND0025,NF0177,0,None,0
3376,13:56:36,512J1021,NU0253,ND0008,0,None,0
5127,13:56:36,522F1101,NF0177,ND0005,0,None,0
8669,13:56:36,912B1012,NU0253,ND0003,72,ND0010,72
5572,13:56:43,I29B1011,ND0021,NF0177,0,None,0
3016,13:57:03,I29J6021,ND0027,NF0159,0,None,0
9127,13:57:04,422J3022,NF0177,ND0002,72,ND0003,72
3105,13:57:08,51256321,NU0253,ND0001,0,None,0
7945,13:57:19,C15F1102,NF0159,ND0010,72,ND0004,72
9338,13:57:46,C24I4322,NU0091,ND0012,72,ND0024,72
7361,13:57:52,G2962022,NU0190,ND0014,72,ND0025,72
8657,13:58:34,72281212,NU0253,ND0009,72,ND0010,72
3720,13:58:39,722J7021,NU0253,ND0015,0,None,0
3565,13:58:52,D29B1011,NU0253,ND0012,0,None,0
2315,13:58:59,I29G1101,ND0017,NF0159,0,None,0
1801,13:59:19,822J1021,NF0159,ND0001,0,None,0
2643,13:59:22,A23J1021,NF0159,ND0022,0,None,0
1810,13:59:42,I29I2321,ND0001,NF0159,0,None,0
4952,14:00:03,B13A1311,NU0253,ND0027,0,None,0
387,14:00:49,I28B1011,ND0011,NU0190,0,None,0
2095,14:01:27,I28B1011,ND0012,NF0159,0,None,0
2847,14:01:37,I29B1011,ND0025,NF0159,0,None,0
8685,14:03:15,82471212,NU0253,ND0018,72,ND0011,72
439,14:03:22,I2AA1311,ND0012,NU0190,0,None,0
2603,14:03:41,81257321,NF0159,ND0021,0,None,0
5612,14:03:47,C2467021,NF0177,ND0022,0,None,0
7405,14:04:03,812I6322,NU0190,ND0022,72,ND0007,72
8677,14:04:07,D19B1012,NU0253,ND0017,72,ND0002,72
971,14:04:22,I2951321,ND0019,NU0190,0,None,0
4394,14:04:57,I28A1311,ND0022,NU0253,0,None,0
4492,14:05:11,I29A1311,ND0023,NU0253,0,None,0
2140,14:05:21,F19B1011,NF0159,ND0013,0,None,0
3798,14:05:44,I2931201,ND0016,NU0253,0,None,0
3287,14:05:49,I2957321,ND0005,NU0253,0,None,0
1183,14:06:05,I29J1021,ND0022,NU0190,0,None,0
8693,14:06:10,912D1202,NU0253,ND0011,72,ND0017,72
5058,14:06:13,I2AB1011,ND0001,NF0177,0,None,0
5783,14:06:22,D19K6201,NF0177,ND0025,0,None,0
3566,14:06:40,522D1201,NU0253,ND0012,0,None,0
5540,14:06:47,I29A1311,ND0020,NF0177,0,None,0
5385,14:07:03,H1121201,NF0177,ND0017,0,None,0
3118,14:07:06,I2AA1311,ND0001,NU0253,0,None,0
2822,14:07:16,F28B1011,NF0159,ND0025,0,None,0
3727,14:07:28,I2862021,ND0015,NU0253,0,None,0
5916,14:07:37,522F1101,NU0091,ND0001,0,None,0
2991,14:07:45,A2452321,NF0159,ND0027,0,None,0
1539,14:07:54,I2957321,ND0026,NU0190,0,None,0
7389,14:08:01,G1422202,NU0190,ND0017,72,ND0012,72
732,14:08:13,D13B1011,NU0190,ND0017,0,None,0
5668,14:08:38,G1956321,NF0177,ND0023,0,None,0
9534,14:08:40,C22C1202,NF0179,ND0025,72,ND0015,72
2742,14:08:56,I28B1011,ND0024,NF0159,0,None,0
5800,14:09:01,I2867021,ND0025,NF0177,0,None,0
7411,14:09:05,A24A1312,NU0190,ND0013,72,ND0015,72
5468,14:09:19,B2222201,NF0177,ND0019,0,None,0
5868,14:09:26,52264021,NF0177,ND0027,0,None,0
9342,14:09:29,52151322,NU0091,ND0012,72,ND0002,72
7391,14:09:41,D2451322,NU0190,ND0025,72,ND0018,72
7971,14:09:49,712B1012,NF0159,ND0026,72,ND0002,72
4979,14:09:57,I28A1311,ND0027,NU0253,0,None,0
4980,14:10:12,I2956321,ND0027,NU0253,0,None,0
2233,14:10:14,71261021,NF0159,ND0016,0,None,0
4951,14:10:38,B12F1101,NU0253,ND0027,0,None,0
4372,14:10:49,C2471211,NU0253,ND0022,0,None,0
7969,14:11:02,912D1202,NF0159,ND0022,72,ND0004,72
7390,14:11:19,A12B1012,NU0190,ND0017,72,ND0016,72
4055,14:11:37,D2861021,NU0253,ND0019,0,None,0
9624,14:11:49,F12D1202,NF0077,ND0002,72,ND0008,72
1452,14:11:53,I2AA1311,ND0025,NU0190,0,None,0
3953,14:12:00,I2861021,ND0018,NU0253,0,None,0
2692,14:12:02,I29A1311,ND0023,NF0159,0,None,0
320,14:12:08,I29B1011,ND0009,NU0190,0,None,0
1072,14:12:24,F21J8021,NU0190,ND0020,0,None,0
7965,14:12:24,F29A1312,NF0159,ND0003,72,ND0016,72
94,14:12:25,I29B1011,ND0002,NU0190,0,None,0
3887,14:12:41,I28B1011,ND0017,NU0253,0,None,0
3337,14:12:56,I28B1011,ND0006,NU0253,0,None,0
7410,14:12:56,G29B1012,NU0190,ND0018,72,ND0007,72
9135,14:13:22,F1956322,NF0177,ND0020,72,ND0026,72
9344,14:13:24,B12D1202,NU0091,ND0015,72,ND0005,72
5878,14:13:36,I28I1321,ND0027,NF0177,0,None,0
9131,14:14:25,412K1202,NF0177,ND0020,72,ND0012,72
1082,14:14:45,I2AJ7021,ND0020,NU0190,0,None,0
7974,14:14:50,712D1202,NF0159,ND0005,72,ND0008,72
5354,14:15:05,I28J2021,ND0016,NF0177,0,None,0
1291,14:15:08,C14I3321,NU0190,ND0024,0,None,0
5721,14:15:22,I2851321,ND0024,NF0177,0,None,0
4373,14:16:04,C1256321,NU0253,ND0022,0,None,0
930,14:16:45,F29J2021,NU0190,ND0019,0,None,0
182,14:16:46,F1951321,NU0190,ND0005,0,None,0
2086,14:17:20,712J6021,NF0159,ND0012,0,None,0
7970,14:17:28,51257322,NF0159,ND0012,72,ND0003,72
3782,14:17:51,H26K1201,NU0253,ND0016,0,None,0
8678,14:17:55,F29J2022,NU0253,ND0016,72,ND0007,72
7404,14:18:06,F19A1312,NU0190,ND0018,72,ND0007,72
7412,14:18:08,C12C1202,NU0190,ND0010,72,ND0009,72
3652,14:18:28,I29B1011,ND0013,NU0253,0,None,0
4729,14:18:32,C22D1201,NU0253,ND0025,0,None,0
9483,14:18:33,I1961022,NU0100,ND0027,72,ND0014,72
4276,14:18:39,512C1201,NU0253,ND0021,0,None,0
1420,14:18:45,C28B1011,NU0190,ND0025,0,None,0
6431,14:19:01,G16A1311,NU0100,ND0013,0,None,0
3721,14:19:13,B2861021,NU0253,ND0015,0,None,0
5922,14:19:33,I2861021,ND0001,NU0091,0,None,0
8690,14:19:44,A1257322,NU0253,ND0017,72,ND0025,72
3182,14:19:56,I2951321,ND0002,NU0253,0,None,0
9623,14:20:01,522A1312,NF0077,ND0013,72,ND0003,72
733,14:20:19,512F1101,NU0190,ND0017,0,None,0
7401,14:20:38,722G1102,NU0190,ND0003,72,ND0025,72
8692,14:20:38,723I2322,NU0253,ND0001,72,ND0001,72
8684,14:21:00,A23C1202,NU0253,ND0007,72,ND0016,72
4730,14:21:01,F29B1011,NU0253,ND0025,0,None,0
2569,14:21:20,I2951321,ND0020,NF0159,0,None,0
6441,14:21:30,I29B1011,ND0013,NU0100,0,None,0
931,14:22:12,41741201,NU0190,ND0019,0,None,0
7973,14:22:30,A1257322,NF0159,ND0013,72,ND0001,72
5677,14:22:51,I28K7201,ND0023,NF0177,0,None,0
7968,14:22:55,512C1202,NF0159,ND0025,72,ND0008,72
5196,14:23:00,F24A1311,NF0177,ND0009,0,None,0
507,14:23:01,I2854321,ND0013,NU0190,0,None,0
5128,14:23:04,D19J1021,NF0177,ND0005,0,None,0
8680,14:24:00,G1231202,NU0253,ND0013,72,ND0018,72
8683,14:24:04,411A1312,NU0253,ND0017,72,ND0004,72
9132,14:24:19,F1268022,NF0177,ND0011,72,ND0007,72
9137,14:24:27,42761022,NF0177,ND0020,72,ND0013,72
4773,14:24:34,I2961021,ND0025,NU0253,0,None,0
5348,14:24:39,A21I2321,NF0177,ND0016,0,None,0
30,14:25:10,512D2201,NU0190,ND0001,0,None,0
7388,14:25:14,F1954322,NU0190,ND0011,72,ND0020,72
1121,14:25:18,922D1201,NU0190,ND0021,0,None,0
2992,14:25:31,A12C8201,NF0159,ND0027,0,None,0
2732,14:25:34,A22J5021,NF0159,ND0024,0,None,0
9343,14:25:45,824J2022,NU0091,ND0016,72,ND0005,72
2244,14:25:53,I29J1021,ND0016,NF0159,0,None,0
4054,14:26:03,F2966021,NU0253,ND0019,0,None,0
378,14:26:20,A12C1201,NU0190,ND0011,0,None,0
2823,14:26:32,A12J1021,NF0159,ND0025,0,None,0
970,14:26:39,I2966021,ND0019,NU0190,0,None,0
5531,14:27:00,52265021,NF0177,ND0020,0,None,0
7402,14:27:10,811A1312,NU0190,ND0017,72,ND0007,72
3506,14:27:11,G1A61021,NU0253,ND0011,0,None,0
6075,14:27:12,G29B1011,NU0091,ND0009,0,None,0
2366,14:27:14,I2961021,ND0018,NF0159,0,None,0
9484,14:27:18,712D1202,NU0100,ND0025,72,ND0015,72
752,14:27:25,I28B1011,ND0017,NU0190,0,None,0
8695,14:27:34,522D2202,NU0253,ND0001,72,ND0015,72
7392,14:27:43,A22F1102,NU0190,ND0021,72,ND0003,72
8687,14:27:43,41791012,NU0253,ND0007,72,ND0025,72
7967,14:27:46,422B1012,NF0159,ND0021,72,ND0021,72
7406,14:27:55,C15I5322,NU0190,ND0005,72,ND0002,72
429,14:27:59,F28I2321,NU0190,ND0012,0,None,0
1702,14:27:59,I2A53321,ND0027,NU0190,0,None,0
2357,14:28:33,A22D2201,NF0159,ND0018,0,None,0
1235,14:28:40,I2961021,ND0023,NU0190,0,None,0
1910,14:28:45,922F1101,NF0159,ND0005,0,None,0
7976,14:28:53,D24A1312,NF0159,ND0017,72,ND0017,72
7961,14:28:59,922J1022,NF0159,ND0020,72,ND0025,72
